varName	description	ntotal	top_rhoAbs	top_pvalue	top_fdr	NA	gap_gm_beta	gap_gm_se	gap_gm_rho	gap_gm_pvalue	gap_gm_fdr	NA.1	gap_wm_beta	gap_wm_se	gap_wm_rho	gap_wm_pvalue	gap_wm_fdr	NA.2	gap_gwm_beta	gap_gwm_se	gap_gwm_rho	gap_gwm_pvalue	gap_gwm_fdr	NA.3	n	varType	resType	custom_category	Path
41200#S131	Operative procedures - main OPCS4: S13.1 Punch biopsy of lesion of skin of head or neck	15549	0.00773839288022577	0.33458959074171	0.831608323008978		-0.0007435064728113	0.0318189484472203	-0.000187455204198321	0.981352469406381	0.993192918423759		-0.030005961893922	0.0310999996416366	-0.00773839288022577	0.33458959074171	0.831608323008978		-0.0176690815626379	0.0328073830445797	-0.00432057587998987	0.590075028694192	0.902435512054251		15470/79(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41229#5KG	PCT responsible for patient data: SOUTH TYNESIDE PCT	15549	0.00773212671416485	0.334981145452234	0.831608323008978		0.00219830877234341	0.0267722188411227	0.000658756589927018	0.934536337535232	0.985027927439505		0.0257096758222149	0.0266727130669203	0.00773212671416485	0.334981145452234	0.831608323008978		0.0182498291199983	0.0279764892839646	0.00523324486625768	0.514059501309173	0.868583295315499		15431/118(15549)	CAT-MUL	LOGISTIC-BINARY	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration
22601#34423138	Job coding: sports coach, instructor, trainer, or manager	8483	0.0104268549130693	0.336911434154981	0.831608323008978		0.00404557634504971	0.0517883776848752	0.000848575284667289	0.937710869542311	0.985293225767494		0.0489972379666373	0.0510401376088705	0.0104268549130693	0.336911434154981	0.831608323008978		0.0345535372562892	0.0539253586229131	0.00696145927688732	0.521449499798598	0.871121713378119		8452/31(8483)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
41272#W811	Operative procedures - OPCS4: W81.1 Excision of lesion of joint NEC	15549	0.00601591877631616	0.453179962211832	0.832935920699713		0.0369395135996664	0.0709933613149892	0.0041748101907228	0.602679145575192	0.881841002782117		0.0508826961700966	0.0701564876582073	0.00581360302532178	0.468515519147202	0.889092415697308		0.0553242219098501	0.0737600520537147	0.00601591877631616	0.453179962211832	0.832935920699713		15533/16(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41200#E091	Operative procedures - main OPCS4: E09.1 Excision of lesion of external nose	15549	0.00553367899176167	0.490199362621602	0.83303982471571		-0.0145491712987491	0.0210892525018716	-0.00553367899176167	0.490199362621602	0.83303982471571		0.00911347599191872	0.0207408283344667	0.00352419054213222	0.660353163424333	0.947993949892062		-0.00141838270567609	0.0218701662733611	-0.000520215300806903	0.948281956693691	0.989318565376486		15369/180(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
20003#1141152732	Treatment/medication code: mirtazapine	15549	0.00768494108933148	0.337939113987654	0.833126812967612		0.0296818092719031	0.0527874591176767	0.00451177993153499	0.573728555499203	0.86966523055682		-0.0517492578640999	0.0539904801105085	-0.00768494108933148	0.337939113987654	0.833126812967612		-0.00991995273233438	0.0559195446500616	-0.00142327538686669	0.859143166107876	0.976183660347711		15521/28(15549)	CAT-MUL	LOGISTIC-BINARY	Medications	UK Biobank Assessment Centre > Verbal interview > Medications
90112	Fraction acceleration <= 25 milli-gravities	6720	0.0116814382023646	0.338306975851716	0.833126812967612		-0.000816594776182686	0.00344817381167227	-0.00288972732748295	0.812770922739573	0.955734563128026		-0.00327630411145007	0.00342204381401223	-0.0116814382023646	0.338306975851716	0.833126812967612		-0.00258429651367242	0.00358479893470602	-0.00879618727605035	0.470913596192807	0.846773385215543		6720	CONTINUOUS	LINEAR	Physical activity	Additional exposures > Physical activity measurement > Acceleration intensity distribution
22601#11212693	Job coding: factory/works manager, shift manager	8483	0.010377775813636	0.339190884488335	0.833529605777536		-0.000454111331140778	0.0268552776499665	-0.000183653744614415	0.986505938553386	0.994500181919184		-0.0253837904750659	0.0265623490873574	-0.010377775813636	0.339190884488335	0.833529605777536		-0.015520577530543	0.0279347034365791	-0.00603455385809267	0.578384276618093	0.901822058826419		8370/113(8483)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
41200#J183	Operative procedures - main OPCS4: J18.3 Total cholecystectomy NEC	15549	0.00765090819979551	0.340082945165765	0.833529605777536		0.00831915077400055	0.0161233936192951	0.00413843913856768	0.605842883269498	0.88419829823083		-0.0153710331019807	0.0161129987919968	-0.00765090819979551	0.340082945165765	0.833529605777536		-0.00459844768587829	0.0168695511325649	-0.00218636914764682	0.785150107056111	0.955562695550853		15236/313(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#W262	Operative procedures - OPCS4: W26.2 Manipulation of fracture of bone NEC	15549	0.00557226933598335	0.487178309822177	0.834072984903901		0.0372878880313618	0.0542157650298571	0.00551781626635527	0.491444094560472	0.834072984903901		0.0346293032098811	0.0552282302694909	0.00502801571250007	0.53069909998156	0.915422466533674		0.0397606546611358	0.0572336061228747	0.00557226933598335	0.487178309822177	0.854812473580282		15522/27(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
100010	Portion size	2375	0.0141255680287336	0.491343352736544	0.834072984903901		0.010550841369184	0.0128133676965853	0.0141255680287336	0.491343352736544	0.834072984903901		0.000418475864518635	0.0134474231907241	0.000604743877722435	0.976498386621271	0.997447002868089		0.0062052065978117	0.0138558449117243	0.00864188229593923	0.673761213522337	0.926394421586014		2375	CAT-SIN	ORDERED-LOGISTIC	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Typical diet yesterday
41210#Y031	Operative procedures - secondary OPCS4: Y03.1 Maintenance of prosthesis in organ NOC	15549	0.007011905473766	0.381944431623507	0.83457949040149		-0.0371386006308903	0.0651908026053133	-0.00457148283914039	0.568668728971192	0.868072031440425		-0.056912082420298	0.0650538436737198	-0.007011905473766	0.381944431623507	0.853768289116864		-0.0510743415101294	0.0685075334290212	-0.00598390466798565	0.455587603171493	0.83457949040149		15530/19(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Y031	Operative procedures - OPCS4: Y03.1 Maintenance of prosthesis in organ NOC	15549	0.007011905473766	0.381944431623507	0.83457949040149		-0.0371386006308903	0.0651908026053133	-0.00457148283914039	0.568668728971192	0.868072031440425		-0.056912082420298	0.0650538436737198	-0.007011905473766	0.381944431623507	0.853768289116864		-0.0510743415101294	0.0685075334290212	-0.00598390466798565	0.455587603171493	0.83457949040149		15530/19(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
22601#54112877	Job coding: weaver, knitter, carpet weaver, net maker	8483	0.0102876019518452	0.34340467097401	0.834604103106181		-0.00437175233670635	0.0769309277283685	-0.000617352397379358	0.954661943162633	0.989627136661734		0.071765343870085	0.0757504931730234	0.0102876019518452	0.34340467097401	0.834604103106181		0.0332591418958385	0.0798648473167177	0.00452395166744797	0.676952295343447	0.926394421586014		8469/14(8483)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
22617#5411	Job code - historical: Weavers and knitters	8483	0.0102876019518452	0.34340467097401	0.834604103106181		-0.00437175233670635	0.0769309277283685	-0.000617352397379358	0.954661943162633	0.989627136661734		0.071765343870085	0.0757504931730234	0.0102876019518452	0.34340467097401	0.834604103106181		0.0332591418958385	0.0798648473167177	0.00452395166744797	0.676952295343447	0.926394421586014		8469/14(8483)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
41210#S082	Operative procedures - secondary OPCS4: S08.2 Curettage and cauterisation of lesion of skin NEC	15549	0.00759466180112891	0.343645129660703	0.834604103106181		0.0306341785052445	0.0639075670682417	0.00384684743104017	0.631470767980538	0.889773976625235		-0.0588323603628488	0.0621397149778707	-0.00759466180112891	0.343645129660703	0.834604103106181		-0.0229078966581565	0.0657327688928139	-0.00279814413582362	0.727167936614962	0.942409528916694		15530/19(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#V338	Operative procedures - OPCS4: V33.8 Other specified primary excision of lumbar intervertebral disc	15549	0.00756519520624834	0.345520776652779	0.834604103106181		0.0549864790382667	0.0900240756456406	0.00490089261433216	0.541141373950363	0.855899220095988		-0.0873419494134619	0.0924747415607577	-0.00756519520624834	0.345520776652779	0.834604103106181		-0.021554482376628	0.0957651684837603	-0.00180543301992762	0.8218894274346	0.96603643855201		15539/10(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41200#F442	Operative procedures - main OPCS4: F44.2 Partial excision of parotid gland	15549	0.00750720367962732	0.349231144855782	0.835228003497246		-0.0414014413187738	0.0657439210560289	-0.00505222567602829	0.528722074994592	0.850388543759583		0.0605106957343943	0.064616332376148	0.00750720367962732	0.349231144855782	0.835228003497246		0.012860582823423	0.0684675339349153	0.00150689272713196	0.8509620467276	0.973286611799143		15530/19(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
20004#1594	Operation code: removal of benign skin lesion	15549	0.00749678829730106	0.349900203398378	0.835228003497246		0.00707413626205332	0.0578429225317988	0.000981672163889706	0.90258032635469	0.978932727400693		-0.0545653357759127	0.0583629396016815	-0.00749678829730106	0.349900203398378	0.835228003497246		-0.0299497216587657	0.060724814502882	-0.00395837460736692	0.621614035321087	0.908555186297714		15526/23(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	UK Biobank Assessment Centre > Verbal interview > Operations
22606#1	Workplace very noisy	8466	0.0101459749597346	0.350573356341491	0.835228003497246		0.00277939831537168	0.00620637603064062	0.00486826253483733	0.654235861955923	0.896890312385435		-0.00574434209495605	0.00615448489573383	-0.0101459749597346	0.350573356341491	0.835228003497246		-0.00183758867628578	0.0064605155588063	-0.00309204032226988	0.77605093427428	0.954047349066093		3803/4663(8466)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
22601#62323000	Job coding: school/college caretaker/porter	8483	0.0101340979087346	0.350654375574941	0.835228003497246		-0.0142381788434009	0.0835616348624946	-0.00185108332541251	0.864639820797509	0.96987816707318		-0.0788060410938579	0.08437418475029	-0.0101340979087346	0.350654375574941	0.835228003497246		-0.0508859404970959	0.0885773214966875	-0.00624058907353672	0.565479547318549	0.898010585326035		8471/12(8483)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
22601#91492705	Job coding: storesman, warehouseman, porter	8483	0.0101141622463658	0.351602965932475	0.835228003497246		0.0171344989458252	0.0842284653784098	0.00221078461427192	0.83866856518141	0.962149850138743		-0.0793727739110443	0.0852279884453984	-0.0101141622463658	0.351602965932475	0.835228003497246		-0.0418522487217418	0.0895212623338191	-0.00508320218860016	0.639691585686885	0.914485081791354		8471/12(8483)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
41200#N153	Operative procedures - main OPCS4: N15.3 Excision of lesion of epididymis	15549	0.0074659960147861	0.351882975913735	0.835228003497246		-0.00211382640281516	0.0301417109189936	-0.000562550749670937	0.944079746894788	0.986188074136667		-0.0279998003368708	0.0300770061671173	-0.0074659960147861	0.351882975913735	0.835228003497246		-0.0158810109055186	0.031508185272762	-0.00404307835656391	0.614172910197398	0.904666625824611		15461/88(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#T877	Operative procedures - OPCS4: T87.7 Excision or biopsy of inguinal lymph node	15549	0.0074607081545872	0.352224185412383	0.835228003497246		-0.0217871665527949	0.055120221110295	-0.00317162394957623	0.692500338654994	0.913256777765735		0.0511304859964158	0.0549616537197045	0.0074607081545872	0.352224185412383	0.835228003497246		0.0206830712024456	0.0575958739416004	0.00288113084638714	0.719413453923294	0.941477682415213		15523/26(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41210#Z563	Operative procedures - secondary OPCS4: Z56.3 Flexor digitorum superficialis	15549	0.00745353394670376	0.352687449829534	0.835228003497246		-0.00360016181013051	0.0542851645612454	-0.000532255878581737	0.947086659401028	0.986188074136667		0.0502399230893722	0.0540619548888262	0.00745353394670376	0.352687449829534	0.835228003497246		0.0303119907627249	0.0566084172087913	0.00429702751343172	0.592102978220674	0.902503335737105		15523/26(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Z563	Operative procedures - OPCS4: Z56.3 Flexor digitorum superficialis	15549	0.00745353394670376	0.352687449829534	0.835228003497246		-0.00360016181013051	0.0542851645612454	-0.000532255878581737	0.947086659401028	0.986188074136667		0.0502399230893722	0.0540619548888262	0.00745353394670376	0.352687449829534	0.835228003497246		0.0303119907627249	0.0566084172087913	0.00429702751343172	0.592102978220674	0.902503335737105		15523/26(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41200#S089	Operative procedures - main OPCS4: S08.9 Unspecified curettage of lesion of skin	15549	0.00744914240331792	0.35297121768538	0.835228003497246		0.00617411535363214	0.0738654944933854	0.000670617955700837	0.933360339043547	0.985027927439505		0.0662855746116111	0.0713410130516255	0.00744914240331792	0.35297121768538	0.835228003497246		0.0463937342102563	0.0761031892225973	0.00489168258826511	0.541901880894371	0.884814387511132		15534/15(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
22601#31313060	Job coding: it operations technician, computer operator or technician, database manager, network or web technician, web master, systems administrator or officer	8483	0.00807720127264269	0.456953509770564	0.835412973717961		-0.0151011544174375	0.0226542768571164	-0.00723946427444575	0.504953101373514	0.842174056567237		-0.0141909914633375	0.0227460735235589	-0.00677543926483245	0.532640448824202	0.915422466533674		-0.0177167328378833	0.0238218359629934	-0.00807720127264269	0.456953509770564	0.835412973717961		8320/163(8483)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
22617#3131	Job code - historical: IT operations technicians	8483	0.00807720127264269	0.456953509770564	0.835412973717961		-0.0151011544174375	0.0226542768571164	-0.00723946427444575	0.504953101373514	0.842174056567237		-0.0141909914633375	0.0227460735235589	-0.00677543926483245	0.532640448824202	0.915422466533674		-0.0177167328378833	0.0238218359629934	-0.00807720127264269	0.456953509770564	0.835412973717961		8320/163(8483)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
41272#K575	Operative procedures - OPCS4: K57.5 Percutaneous transluminal ablation of atrial wall NEC	15549	0.00549761600876469	0.493031641132317	0.83594150891081		-0.0317263662623645	0.0463087976315669	-0.00549761600876469	0.493031641132317	0.83594150891081		-0.0196021975177308	0.0461425666587075	-0.00340735279661145	0.670940819239352	0.949461138421431		-0.0287686610464478	0.0483838834888871	-0.00477124173822442	0.551895945633237	0.89200948234451		15513/36(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
4803-0	Tinnitus	5251	0.0127953548092512	0.353875067241097	0.836064808397994		-999	-999	-0.000869039466918658	0.949796829032274	0.986680207153804		-999	-999	-0.0127953548092512	0.353875067241097	0.836064808397994		-999	-999	-0.00573559750490109	0.677738752940381	0.926394421586014		3647/5251	CAT-SIN	MULTINOMIAL-LOGISTIC	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Hearing
20199#1141180228	Antibiotic codes for last 3 months: amoxicillin product	9456	0.00953087248111443	0.354059022287573	0.836064808397994		-0.0090870078194309	0.0835050141529217	-0.00112015381526497	0.913270299401071	0.98140129194009		0.0772240028934402	0.0832019406401482	0.00953087248111443	0.354059022287573	0.836064808397994		0.0398785574941629	0.087353404783444	0.00469391765178739	0.648100541892761	0.916938130882583		9444/12(9456)	CAT-MUL	LOGISTIC-BINARY	Medications	UK Biobank Assessment Centre > Verbal interview > Medications
41272#H561	Operative procedures - OPCS4: H56.1 Biopsy of lesion of anus	15549	0.00742412502835035	0.354590515553513	0.836064808397994		-0.00209907599715897	0.0908957413640178	-0.000185351052664264	0.981561747173368	0.993201612504804		-0.0851204766806379	0.0918540016941436	-0.00742412502835035	0.354590515553513	0.836064808397994		-0.0491690642372945	0.0959265621547215	-0.00411379118498644	0.607991102513507	0.904666625824611		15539/10(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
22126	Doctor diagnosed hayfever or allergic rhinitis	8675	0.00734469001590051	0.493961484206849	0.837009407461735		-0.00502305878721505	0.00734425451413558	-0.00734469001590051	0.493961484206849	0.837009407461735		0.00146128043543084	0.00729995366161256	0.00214969595217705	0.841324656663049	0.979479289754086		-0.00136780349253632	0.00766550946170739	-0.00191622558382861	0.858364566690978	0.976183660347711		6720/1955(8675)	CAT-SIN	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Medical information
104290	Sweet pepper intake	2372	0.0140369141042378	0.49434057009538	0.837009407461735		-0.0112134744518003	0.0153768891083864	-0.0140369141042378	0.49434057009538	0.837009407461735		-0.00153931448612017	0.0157282039187303	-0.00189511005437141	0.926492153676128	0.994407091908783		-0.00778443934247954	0.0164552051499795	-0.00923886976561912	0.652860555905909	0.919728690913277		2372	CAT-SIN	ORDERED-LOGISTIC	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday
2907	Ever stopped smoking for 6+ months	3889	0.0109547665894613	0.494591184813947	0.837009407461735		0.00636543912860171	0.00932177349059762	0.0109547665894613	0.494591184813947	0.837009407461735		-0.00390392047805174	0.00910275301985239	-0.0068805300652157	0.667936052397299	0.949461138421431		0.000956043224482541	0.00962037593541465	0.00159435929591168	0.920819295126897	0.987905134357491		2325/1564(3889)	CAT-SIN	LOGISTIC-BINARY	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking
6155#2	Vitamin and mineral supplements: Vitamin B	15463	0.00548929370027306	0.494883955870328	0.837009407461735		0.00981190806456406	0.014376855797145	0.00548929370027306	0.494883955870328	0.837009407461735		0.00583869688857093	0.0143677345197035	0.00326846435447591	0.684441045169505	0.951488408017944		0.010199795353519	0.0150352238332478	0.00545640042952341	0.497472906750691	0.859302937090585		15070/393(15463)	CAT-MUL	LOGISTIC-BINARY	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication
20091#3	Type of sliced bread eaten: wholemeal	2375	0.0140103442734832	0.494885443010823	0.837009407461735		0.00916738859327889	0.0134366050087346	0.0140103442734832	0.494885443010823	0.837009407461735		0.00355034236003989	0.0137151541877929	0.00531625646577003	0.79565310870369	0.972010190737496		0.00612244657977838	0.0141977208952199	0.00885583361657116	0.666166567855535	0.92560983768412		1758/617(2375)	CAT-MUL	LOGISTIC-BINARY	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday
41272#E048	Operative procedures - OPCS4: E04.8 Other specified operations on turbinate of nose	15549	0.00547375732224733	0.494910237844596	0.837009407461735		0.0519731903612702	0.0761791132577019	0.00547375732224733	0.494910237844596	0.837009407461735		0.0181182069392485	0.0780606829118223	0.00186115701009111	0.816488600085186	0.97556786137653		0.0433420851043138	0.081090613468626	0.00428810253613523	0.592872418607269	0.902530175234505		15535/14(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
3083	Heel quantitative ultrasound index (QUI), manual entry	1704	0.0165367787250805	0.495034660666902	0.837009407461735		-0.0046867514115262	0.00687223374938927	-0.0165367787250805	0.495034660666902	0.837009407461735		-0.000903646350358931	0.006931595166178	-0.00316175455930669	0.896218484966757	0.98948286011148		-0.00308655398627665	0.0072712424824364	-0.0102942994523069	0.671043029891874	0.926394421586014		1704	CONTINUOUS	LINEAR	Physical measures	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel
20423	Keyed up or on edge during worst period of anxiety	2545	0.0135148279386731	0.495498084401302	0.837332549359387		-0.00953800516932918	0.0139992578010913	-0.0135148279386731	0.495498084401302	0.837332549359387		0.00816735965415853	0.0142536397806418	0.0113664370219061	0.566491945165035	0.927868201169371		0.000600711269214179	0.0148776929157653	0.000800988517967454	0.967780292821226	0.991567671509982		527/2018(2545)	CAT-SIN	LOGISTIC-BINARY	Mental health	Online follow-up > Mental health > Anxiety
41249#2016	Methods of admission to hospital (recoded): Emergency admission: via A&E of another hospital provide	15531	0.00546713617101633	0.495681943657627	0.837332549359387		0.0389767720518754	0.0572563951223557	0.00546713617101633	0.495681943657627	0.837332549359387		0.0203396757486319	0.057557644765514	0.00283584190975402	0.723795318138595	0.958234803985256		0.0304849875306929	0.0598077966752778	0.00409240275837421	0.610064975119183	0.904666625824611		15507/24(15531)	CAT-MUL	LOGISTIC-BINARY	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration
41210#W712	Operative procedures - secondary OPCS4: W71.2 Open excision of intra-articular osteophyte	15549	0.00546211089989075	0.495828646603905	0.837332549359387		-0.0362319425172158	0.0532297624972728	-0.00546211089989075	0.495828646603905	0.837332549359387		-0.0103345496523891	0.0529967050317059	-0.00156375978842385	0.84540726730886	0.980257254491287		-0.026907608923966	0.0556187444245535	-0.00388198617672632	0.628358032098628	0.9124835389836		15521/28(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41200#T723	Operative procedures - main OPCS4: T72.3 Release of constriction of sheath of tendon	15549	0.00546042050466996	0.495962022628317	0.837332549359387		-0.0186309079114583	0.0273700122423959	-0.00546042050466996	0.495962022628317	0.837332549359387		-0.00897189701393477	0.0273444987934043	-0.00263153038900035	0.742820652793597	0.963263321617681		-0.0140817817867123	0.0286194673005343	-0.00394691657228797	0.622623609876901	0.909762103714433		15444/105(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
22617#2122	Job code - historical: Mechanical engineers	8483	0.00738590998187555	0.496375095294035	0.837332549359387		-0.0112420290523404	0.0165298590320442	-0.00738590998187555	0.496375095294035	0.837332549359387		-0.00466649153341816	0.0163090338690135	-0.00310737979208212	0.774750008148351	0.967846031626317		-0.00931098161733619	0.0171612055175333	-0.005892349515582	0.587371009545596	0.902435512054251		8178/305(8483)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
41210#Y132	Operative procedures - secondary OPCS4: Y13.2 Cryotherapy to lesion of organ NOC	15549	0.00545474309499833	0.496410123220942	0.837332549359387		-0.0339462110334143	0.0499404106971474	-0.00545474309499833	0.496410123220942	0.837332549359387		0.025977953000367	0.049400559935473	0.0042172250836425	0.598999108112875	0.933492078971671		-0.000745992923116822	0.0518829533742922	-0.000115365366561279	0.988523120099474	0.994349780766727		15517/32(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Y132	Operative procedures - OPCS4: Y13.2 Cryotherapy to lesion of organ NOC	15549	0.00545474309499833	0.496410123220942	0.837332549359387		-0.0339462110334143	0.0499404106971474	-0.00545474309499833	0.496410123220942	0.837332549359387		0.025977953000367	0.049400559935473	0.0042172250836425	0.598999108112875	0.933492078971671		-0.000745992923116822	0.0518829533742922	-0.000115365366561279	0.988523120099474	0.994349780766727		15517/32(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
20004#1583	Operation code: urethral stricture surgery / dilatation	15549	0.00545226258205742	0.496605970263332	0.837377494662089		-0.0500904176139746	0.0737669376507523	-0.00545226258205742	0.496605970263332	0.837377494662089		-0.0431653965205074	0.0749756072467963	-0.00461619880273241	0.564893067206382	0.927868201169371		-0.0515664719170338	0.0780580992612902	-0.00530324107259967	0.508447030591034	0.864733612547333		15535/14(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	UK Biobank Assessment Centre > Verbal interview > Operations
41272#H231	Operative procedures - OPCS4: H23.1 Endoscopic snare resection of lesion of lower bowel using fibreoptic sigmoidoscope	15549	0.00556467784669242	0.48777181565758	0.837476507553228		0.0157617118485997	0.0231991998237288	0.00544937623930986	0.496833911128769	0.837476507553228		0.0115191367055429	0.0232775378538677	0.00396886693494064	0.620690173909085	0.939076788601741		0.0169080647838079	0.0243707078426182	0.00556467784669242	0.48777181565758	0.854910407590002		15399/150(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
22601#23293031	Job coding: other researchers including in broadcasting, journalism, photography, printing and publishing	8483	0.0073741606790453	0.497060428375069	0.837573054146482		-0.0436043980101167	0.0642739301242606	-0.0073741606790453	0.497060428375069	0.837573054146482		0.0143516243953889	0.0634684330227571	0.00245683052722657	0.82100234341142	0.977599186025481		-0.0123126177328831	0.066739252133884	-0.00200593634461603	0.853439439128624	0.974543558894222		8464/19(8483)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
100240	Coffee consumed	2375	0.0139253575742703	0.497506724234538	0.837754603006713		0.00907856897834828	0.0133874294357619	0.0139253575742703	0.497506724234538	0.837754603006713		-0.000281891856518794	0.0137117955564864	-0.000422203958683591	0.983591055228094	0.998262203372989		0.0049049349473332	0.0141889933120051	0.00709909687796187	0.729470327627121	0.942432758006539		639/1736(2375)	CAT-SIN	LOGISTIC-BINARY	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Hot/cold beverages yesterday
1170	Getting up in morning	15478	0.00739811069381651	0.357379864558416	0.837758689615578		-0.0029428257569722	0.00411843981354792	-0.00541572013884717	0.500477010171784	0.841118999432231		0.00404183433037821	0.00419322714802687	0.00739811069381651	0.357379864558416	0.837758689615578		0.000863366007409497	0.00439176533543317	0.00151222653670834	0.850778596232644	0.973286611799143		15478	CAT-SIN	ORDERED-LOGISTIC	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sleep
20495	Avoided activities or situations because of previous stressful experience in past month	10509	0.00897682429078068	0.357471175919596	0.837758689615578		0.00349595437881981	0.00642289686655669	0.00443455074090581	0.649424274361198	0.894990798380636		-0.00711485400663227	0.00718352129998973	-0.00897682429078068	0.357471175919596	0.837758689615578		-0.00266248678658028	0.00735758397412774	-0.00321035427915401	0.742099185595291	0.946699285793697		10509	CAT-SIN	ORDERED-LOGISTIC	Mental health	Online follow-up > Mental health > Traumatic events
41272#K622	Operative procedures - OPCS4: K62.2 Percutaneous transluminal ablation of atrial wall for atrial flutter	15549	0.00592558411081921	0.4599920802235	0.838210139655615		0.0286836126703201	0.0431376124367559	0.00533523432519344	0.505892470418	0.842174056567237		0.0218378918596708	0.0426419250463447	0.00410738618174761	0.60854989284425	0.935938099309851		0.0330457377352871	0.0447432306554351	0.00592558411081921	0.4599920802235	0.838210139655615		15508/41(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
