varName	description	ntotal	top_rhoAbs	top_pvalue	top_fdr	NA	gap_gm_beta	gap_gm_se	gap_gm_rho	gap_gm_pvalue	gap_gm_fdr	NA.1	gap_wm_beta	gap_wm_se	gap_wm_rho	gap_wm_pvalue	gap_wm_fdr	NA.2	gap_gwm_beta	gap_gwm_se	gap_gwm_rho	gap_gwm_pvalue	gap_gwm_fdr	NA.3	n	varType	resType	custom_category	Path
102280	Milk chocolate intake	4967	0.00498527662058329	0.725377775728723	0.928567396490011		-0.0060449808235731	0.0151098783799208	-0.00498527662058329	0.725377775728723	0.928567396490011		0.00105632569584499	0.016028856603823	0.000846434368080654	0.952440671297899	0.992049886577444		-0.00287887129032654	0.0165715090022987	-0.00223328894468347	0.874957915446558	0.971769297398002		4967	CAT-SIN	ORDERED-LOGISTIC	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday
22617#2319	Job code - historical: Teaching professionals n.e.c.	18195	0.00259332328579114	0.726494557177279	0.92882233813314		0.00550418054928804	0.0157364438123225	0.00259332328579114	0.726494557177279	0.92882233813314		-0.00175838040079304	0.0158715411524434	-0.000821413941719875	0.911780080854753	0.984355224362567		0.000671900086006719	0.0165392609683917	0.000301205100504441	0.967593277893145	0.995801190616032		17846/349(18195)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
41210#H482	Operative procedures - secondary OPCS4: H48.2 Excision of skin tag of anus	32633	0.0019356859252877	0.726590888430863	0.92882233813314		0.0109935514307942	0.0314388942156082	0.0019356859252877	0.726590888430863	0.92882233813314		0.00711017604020303	0.0322044902988791	0.00122208518056851	0.825280653024868	0.961787120789257		0.00883460157518798	0.0333794563211372	0.00146508265788107	0.79127633467423	0.949845026918115		32548/85(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
6158#3	Why reduced smoking: Health precaution	554	0.0165486746830279	0.697380401231209	0.929208947232379		-0.00875825712203345	0.0255152849944592	-0.0146334188522231	0.730963372273282	0.930284803079965		-0.0100233164458091	0.0258239080970386	-0.0165486746830279	0.697380401231209	0.929208947232379		-0.00928944872115367	0.0274794048696449	-0.0144104088409465	0.734908741732994	0.930018418390191		247/307(554)	CAT-MUL	LOGISTIC-BINARY	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking
20003#1140878324	Treatment/medication code: oilatum cream	32633	0.00215101152370784	0.697601103363342	0.929208947232379		0.00326725989721652	0.0739692013196053	0.000244631164853091	0.964752710899305	0.994705185764395		-0.0282682964697585	0.0727033803254442	-0.00215101152370784	0.697601103363342	0.929208947232379		-0.0203604718261316	0.0767467451355416	-0.00146938934752965	0.79067703208072	0.949845026918115		32617/16(32633)	CAT-MUL	LOGISTIC-BINARY	Medications	UK Biobank Assessment Centre > Verbal interview > Medications
41200#C134	Operative procedures - main OPCS4: C13.4 Blepharoplasty NEC	32633	0.00214562368954613	0.698321330962596	0.929521426077536		0.0084417667734691	0.0890843648798809	0.000524573529974132	0.924506053409152	0.985863807877204		-0.0343486923437223	0.0885273105809056	-0.00214562368954613	0.698321330962596	0.929521426077536		-0.0186674787835351	0.0926791313423146	-0.00111476890438218	0.840407263791602	0.961926519553646		32622/11(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
20003#1140882394	Treatment/medication code: paracetamol + codeine	32633	0.00188211543881658	0.733866372929704	0.929529101380583		-0.0199918608497823	0.0599602746428319	-0.00184574978577867	0.738818942253026	0.932161587903256		-0.0203365940397598	0.0608738330328989	-0.00184866785183391	0.738421133153563	0.941048020313184		-0.0215118685468506	0.0632711490275095	-0.00188211543881658	0.733866372929704	0.929529101380583		32610/23(32633)	CAT-MUL	LOGISTIC-BINARY	Medications	UK Biobank Assessment Centre > Verbal interview > Medications
20004#1592	Operation code: nasolacrimal / tear duct surgery	32633	0.00214388537290082	0.698553761303951	0.929536284885817		0.0221411096765478	0.0710485725375372	0.00172529542035153	0.755299889505714	0.93872797068499		-0.0278084733353226	0.0717604370233377	-0.00214388537290082	0.698553761303951	0.929536284885817		-0.00152806070091145	0.0749298902697264	-0.000112901329407606	0.983728626810831	0.996523447559927		32616/17(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	UK Biobank Assessment Centre > Verbal interview > Operations
41200#B331	Operative procedures - main OPCS4: B33.1 Drainage of lesion of breast	32633	0.00214280313550504	0.69869848155774	0.929536284885817		-0.00122869728223087	0.0665804816659595	-0.000102086311081627	0.985287104452728	0.996961455583289		0.0262471206697546	0.0677476127651686	0.00214280313550504	0.69869848155774	0.929536284885817		0.00979644516337614	0.0706786015650902	0.000766500604875272	0.889876000163255	0.975448102888175		32613/20(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41210#L997	Operative procedures - secondary OPCS4: L99.7 Percutaneous transluminal peripheral insertion of central catheter	32633	0.00187544691426821	0.734773725026717	0.930013600533816		0.0083115381590394	0.044417858988891	0.00103603444065343	0.851543098599124	0.967889844628714		0.0129007487470916	0.0443164178933409	0.00161123888799103	0.771008934496285	0.951644750690536		0.0156867724690789	0.0463084132970249	0.00187544691426821	0.734773725026717	0.930013600533816		32591/42(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41210#Y795	Operative procedures - secondary OPCS4	32633	0.00191502939296044	0.72939340342004	0.930180000619151		-0.0188134501068472	0.0544114600168467	-0.00191502939296044	0.72939340342004	0.930180000619151		0.0172975208146331	0.053960259070624	0.00177429014954151	0.74858234809114	0.94503275036487		-0.000964913188704401	0.0567724706079517	-9.41361959604625e-05	0.986432776807379	0.996602353979847		32606/27(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Y795	Operative procedures - OPCS4	32633	0.00191502939296044	0.72939340342004	0.930180000619151		-0.0188134501068472	0.0544114600168467	-0.00191502939296044	0.72939340342004	0.930180000619151		0.0172975208146331	0.053960259070624	0.00177429014954151	0.74858234809114	0.94503275036487		-0.000964913188704401	0.0567724706079517	-9.41361959604625e-05	0.986432776807379	0.996602353979847		32606/27(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
102170	Soya dessert intake	4969	0.00490400052320279	0.729625954117936	0.930284803079965		0.026050026313039	0.0755084825456047	0.00490400052320279	0.729625954117936	0.930284803079965		0.00317450833112314	0.0775321799961146	0.000580570402841688	0.967362195367664	0.994317108037309		0.0188179141846823	0.0799561481190587	0.00334122687919687	0.813835592701004	0.956152275992826		4954/15(4969)	CAT-SIN	LOGISTIC-BINARY	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday
20462	Distress caused by unusual or psychotic experiences	1050	0.0106426814012577	0.730430287426202	0.930284803079965		0.00543975021521522	0.0143575972116762	0.0106426814012577	0.730430287426202	0.930284803079965		0.00312075531184044	0.0148945041343073	0.00600457015779641	0.845871754948524	0.966293112750759		0.00423621377945072	0.0153496116717193	0.00796541154168782	0.796506405399851	0.950602129925668		1050	CAT-SIN	ORDERED-LOGISTIC	Mental health	Online follow-up > Mental health > Unusual and psychotic experiences
41246#2350	Treatment speciality of consultant (recoded): Pain management	31564	0.00193808475485458	0.730609466986589	0.930284803079965		0.00494707131462126	0.0143685200022582	0.00193808475485458	0.730609466986589	0.930284803079965		-0.000115819777256027	0.0144959229163613	-4.49740856231981e-05	0.993625002170815	0.997311502403204		0.00195006603272847	0.0151072996738629	0.000726601010801628	0.897289781598569	0.975882747334091		31145/419(31564)	CAT-MUL	LOGISTIC-BINARY	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration
20003#1140870306	Treatment/medication code: iron+folic acid	32633	0.0019033249374948	0.730982980109808	0.930284803079965		0.0267864051468966	0.0778865341946988	0.0019033249374948	0.730982980109808	0.930284803079965		-0.0260225150635455	0.0783996484619928	-0.00183554641659262	0.740210478648007	0.941265136824018		0.00314124412386923	0.081602481346277	0.000213014950929342	0.969305667920061	0.995801190616032		32619/14(32633)	CAT-MUL	LOGISTIC-BINARY	Medications	UK Biobank Assessment Centre > Verbal interview > Medications
41200#Q359	Operative procedures - main OPCS4: Q35.9 Unspecified endoscopic bilateral occlusion of fallopian tubes	32633	0.00189880963693313	0.731596510291466	0.930284803079965		0.0205943067516754	0.0599790438567646	0.00189880963693313	0.731596510291466	0.930284803079965		-0.0027262839172047	0.0620082245712622	-0.000243215497627272	0.964956553465196	0.993615825229143		0.00918391918469004	0.0638655632562247	0.00079500613607819	0.88580814927301	0.974809794485353		32608/25(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
22601#31313060	Job coding: it operations technician, computer operator or technician, database manager, network or web technician, web master, systems administrator or officer	18195	0.00254126537079555	0.73177103586222	0.930284803079965		-0.00652214544322192	0.0190306081227843	-0.00254126537079555	0.73177103586222	0.930284803079965		-0.00100484145315463	0.0192059804363702	-0.000387945114158997	0.958268462221426	0.992166074032241		-0.00560375178574625	0.0200617358419092	-0.00207122078258531	0.779961030289581	0.947410902109158		17960/235(18195)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
22617#3131	Job code - historical: IT operations technicians	18195	0.00254126537079555	0.73177103586222	0.930284803079965		-0.00652214544322192	0.0190306081227843	-0.00254126537079555	0.73177103586222	0.930284803079965		-0.00100484145315463	0.0192059804363702	-0.000387945114158997	0.958268462221426	0.992166074032241		-0.00560375178574625	0.0200617358419092	-0.00207122078258531	0.779961030289581	0.947410902109158		17960/235(18195)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
41272#W742	Operative procedures - OPCS4: W74.2 Reconstruction of intra-articular ligament NEC	32633	0.00189452086837677	0.732179418708112	0.930284803079965		-0.0130111024999282	0.0380138168377946	-0.00189452086837677	0.732179418708112	0.930284803079965		-0.00119046969673867	0.0389360306735792	-0.000169209258826956	0.9756156175648	0.994946971507213		-0.00697055463868988	0.0405213564727785	-0.000952023630864082	0.863457868540733	0.969399420722278		32572/61(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41200#P242	Operative procedures - main OPCS4: P24.2 Sacrocolpopexy	32633	0.00189402669822823	0.732246593830444	0.930284803079965		-0.023769065412017	0.0694728007954619	-0.00189402669822823	0.732246593830444	0.930284803079965		-0.0230441410888619	0.068936780875664	-0.00184928081408776	0.738337579182591	0.941048020313184		-0.0234590622103718	0.0723162645624543	-0.00179564086225129	0.74566093124193	0.935476342934928		32615/18(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#S091	Operative procedures - OPCS4: S09.1 Laser destruction of lesion of skin of head or neck	32633	0.00189215161774216	0.732501501944182	0.930293969858513		-0.0208754280868469	0.0610463410057406	-0.00189215161774216	0.732501501944182	0.930293969858513		0.00284781882550179	0.0615725530081825	0.000255893272953258	0.963131157992537	0.99323010348252		-0.00779789373097908	0.0642015877874737	-0.000672020259748143	0.903378872971831	0.97724389925477		32610/23(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41200#B274	Operative procedures - main OPCS4: B27.4 Total mastectomy NEC	32633	0.00189077682729022	0.732688416801851	0.93036465393972		0.00719578497560128	0.0210684268544962	0.00189077682729022	0.732688416801851	0.93036465393972		-0.00653187627525616	0.021276023693426	-0.00169953815417516	0.758838872848479	0.946510725532773		0.000996814937547819	0.0220991334394311	0.000249707936669883	0.964021723258078	0.995046741583407		32437/196(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
6179#6	Mineral and other dietary supplements: Selenium	32483	0.00186791481965894	0.736384323048975	0.930592273938975		-0.00324710491989178	0.00993939078399213	-0.00181280873193701	0.743884410124914	0.935199130713975		-0.00157177700736459	0.00993722152328908	-0.000877681159045261	0.874314943685951	0.97916642768937		-0.00349867773627414	0.0103934804238744	-0.00186791481965894	0.736384323048975	0.930592273938975		31620/863(32483)	CAT-MUL	LOGISTIC-BINARY	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication
41272#E032	Operative procedures - OPCS4: E03.2 Excision of lesion of septum of nose	32633	0.00186148154681575	0.73667511979001	0.930592273938975		-0.0106720751317372	0.0733122624758792	-0.000805713591308949	0.884280924642908	0.975530458189717		-0.0234432011955916	0.0750242009073086	-0.00172813951583686	0.754909431065379	0.945280955762904		-0.0261919645011056	0.077854408948784	-0.00186148154681575	0.73667511979001	0.930592273938975		32617/16(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
5251	6mm index of best keratometry results (right)	6388	0.00480795192759223	0.700815641326243	0.931116559453279		-0.000424389239493912	0.00653646562271649	-0.000751194374940421	0.952131899366695	0.991728273726838		0.00281277535631269	0.00684890958566406	0.00480795192759223	0.700815641326243	0.931116559453279		0.000744948741987433	0.0070887211324236	0.00123478604296545	0.9213964336322	0.981788623208814		6388	INTEGER	ORDERED-LOGISTIC	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction
100020	Typical diet yesterday	4975	0.00544612699537591	0.700931121840542	0.931116559453279		-0.00104129167778039	0.0102902729608394	-0.00143523462636745	0.919382064885067	0.985419639483647		0.00406689463180265	0.0105911926522671	0.00544612699537591	0.700931121840542	0.931116559453279		0.00246032302261189	0.010912803275605	0.00319765168696897	0.821591917082509	0.957136949177142		1016/3959(4975)	CAT-SIN	LOGISTIC-BINARY	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Typical diet yesterday
41272#T313	Operative procedures - OPCS4: T31.3 Excision of lesion of anterior abdominal wall NEC	32633	0.00212472246452769	0.701117902937204	0.931145530451359		-0.00590270038547581	0.0858160523915253	-0.000380481783863506	0.945204191906893	0.991286066499423		0.0328917160182342	0.085608160791522	0.00212472246452769	0.701117902937204	0.931145530451359		0.0219575456641334	0.089745599824718	0.00135287285646369	0.80693351795675	0.953036173320723		32621/12(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
20533	Trouble falling asleep	8936	0.00405549921141026	0.701476369167241	0.931345507964194		-0.00210560906655918	0.00708818926378409	-0.00314315727147419	0.766396128802559	0.940041655802934		-0.00274720702023614	0.0071675350569348	-0.00405549921141026	0.701476369167241	0.931345507964194		-0.00229634718961836	0.00744657896834024	-0.00326290889075037	0.757769410938976	0.937396667739514		2190/6746(8936)	CAT-SIN	LOGISTIC-BINARY	Mental health	Online follow-up > Mental health > Depression
22601#54232888	Job coding: bookbinder, print finisher, collator, binder's assistant, darkroom technician	18195	0.00283700103061495	0.701971658278969	0.931345507964194		0.00643617100109966	0.0666348615927363	0.000716186696842699	0.92304381016841	0.98549636373152		-0.0256922321257124	0.0671400785277587	-0.00283700103061495	0.701971658278969	0.931345507964194		-0.0109079285847505	0.0700533778745638	-0.00115465912948904	0.876236249805813	0.971909846219639		18176/19(18195)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
22617#5423	Job code - historical: Bookbinders and print finishers	18195	0.00283700103061495	0.701971658278969	0.931345507964194		0.00643617100109966	0.0666348615927363	0.000716186696842699	0.92304381016841	0.98549636373152		-0.0256922321257124	0.0671400785277587	-0.00283700103061495	0.701971658278969	0.931345507964194		-0.0109079285847505	0.0700533778745638	-0.00115465912948904	0.876236249805813	0.971909846219639		18176/19(18195)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
41210#T415	Operative procedures - secondary OPCS4: T41.5 Freeing of extensive adhesions of peritoneum	32633	0.00187951002388038	0.734220834287112	0.93180971771299		-0.0278428842244147	0.0820165537426369	-0.00187951002388038	0.734220834287112	0.93180971771299		0.0113282873301678	0.0807794808351072	0.00077559713178588	0.888577569941863	0.982009919427737		-0.0114002630677762	0.0851739385264115	-0.000740866748260365	0.893536532252211	0.975832130240042		32620/13(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#E251	Operative procedures - OPCS4: E25.1 Diagnostic endoscopic examination of nasopharynx and biopsy of lesion of nasopharynx	32633	0.00210859161176042	0.703278976091848	0.931920243510753		0.00376142373287995	0.0444879850173233	0.000468049801740355	0.93262012708591	0.988251078006418		-0.0171431272407429	0.0449987330505697	-0.00210859161176042	0.703278976091848	0.931920243510753		-0.00932081797025515	0.0469437346698914	-0.00109913789200589	0.842615576325971	0.961926519553646		32591/42(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#S141	Operative procedures - OPCS4: S14.1 Shave biopsy of lesion of skin of head or neck	32633	0.00187782565800293	0.734450018958226	0.931933715427123		0.0124900563653718	0.0368222769445659	0.00187782565800293	0.734450018958226	0.931933715427123		0.0105243803864319	0.0363316000201158	0.00160346012633145	0.772083816570407	0.951644750690536		0.0117472324843202	0.0381640500800368	0.00170398204108	0.758227930995503	0.937599367567363		32571/62(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
20084#487	Vitamin and/or mineral supplement use: Zinc	4975	0.0053974700744701	0.703476006500434	0.931943903183318		-0.00476907324551094	0.0262282232105631	-0.00257933978194607	0.855665631505874	0.9680419202395		0.0101751958628402	0.026737753192768	0.0053974700744701	0.703476006500434	0.931943903183318		0.00409418068222729	0.0276366825161342	0.00210136685559534	0.882194663137164	0.974205642930657		4848/127(4975)	CAT-MUL	LOGISTIC-BINARY	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Vitamin/mineral supplements yesterday
41210#Y063	Operative procedures - secondary OPCS4: Y06.3 Enucleation of lesion of organ NOC	32633	0.00208916327517484	0.705885002038085	0.932062759770109		-0.0146430535665924	0.0731730867046303	-0.00110801958313121	0.841360638980648	0.965481301602136		-0.0277632282690831	0.0735356391058292	-0.00208916327517484	0.705885002038085	0.932062759770109		-0.0225291402143392	0.0766955168226733	-0.0016257870234622	0.768999830290824	0.943034555051487		32617/16(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Y063	Operative procedures - OPCS4: Y06.3 Enucleation of lesion of organ NOC	32633	0.00208916327517484	0.705885002038085	0.932062759770109		-0.0146430535665924	0.0731730867046303	-0.00110801958313121	0.841360638980648	0.965481301602136		-0.0277632282690831	0.0735356391058292	-0.00208916327517484	0.705885002038085	0.932062759770109		-0.0225291402143392	0.0766955168226733	-0.0016257870234622	0.768999830290824	0.943034555051487		32617/16(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41200#E361	Operative procedures - main OPCS4: E36.1 Diagnostic endoscopic examination of larynx and biopsy of lesion of larynx	32633	0.00187352029848842	0.73503593880592	0.932161587903256		0.0157668364826296	0.0465973026774359	0.00187352029848842	0.73503593880592	0.932161587903256		0.00730425543227368	0.0464559801361319	0.000870248316463917	0.875085514964502	0.979171188032585		0.00613793979904407	0.0485334870592574	0.000700134884060407	0.899357705951176	0.975882747334091		32594/39(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
20001#1053	Cancer code, self-reported: non-hodgkins lymphoma	32633	0.00187064002703893	0.73542800338974	0.932161587903256		0.013638971994606	0.0403673940107298	0.00187064002703893	0.73542800338974	0.932161587903256		0.000554084883467687	0.0400376421669551	7.66033279748275e-05	0.988959492620877	0.996678917201278		0.00818985957047972	0.0419702469561106	0.00108033872779884	0.845273116519123	0.962161548305186		32583/50(32633)	CAT-MUL	LOGISTIC-BINARY	Medical history and conditions	UK Biobank Assessment Centre > Verbal interview > Medical conditions
41210#E369	Operative procedures - secondary OPCS4: E36.9 Unspecified diagnostic endoscopic examination of larynx	32633	0.00186424357655496	0.736298939128659	0.932161587903256		0.00908499338259938	0.0269794754866453	0.00186424357655496	0.736298939128659	0.932161587903256		0.00264041620196831	0.0271553826692833	0.000538260694808944	0.922542386668251	0.986748180946535		0.00650122828027417	0.028319709821097	0.00127090249921318	0.818420727504613	0.957136949177142		32518/115(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41210#Z349	Operative procedures - secondary OPCS4: Z34.9 Aorta NEC	32633	0.00185975400746171	0.736910437865359	0.932161587903256		0.0189408937893632	0.0563851757213214	0.00185975400746171	0.736910437865359	0.932161587903256		-0.0135408858672387	0.0564191386587098	-0.0013281334338102	0.810396202471714	0.959275396969335		-0.00125518449614031	0.0589896167597506	-0.000117805210302478	0.983021982485558	0.996233887883562		32607/26(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Z349	Operative procedures - OPCS4: Z34.9 Aorta NEC	32633	0.00185975400746171	0.736910437865359	0.932161587903256		0.0189408937893632	0.0563851757213214	0.00185975400746171	0.736910437865359	0.932161587903256		-0.0135408858672387	0.0564191386587098	-0.0013281334338102	0.810396202471714	0.959275396969335		-0.00125518449614031	0.0589896167597506	-0.000117805210302478	0.983021982485558	0.996233887883562		32607/26(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
90021	Wednesday average acceleration	14715	0.00274866007239569	0.738827903763133	0.932161587903256		-0.000792484108750866	0.00237708554179621	-0.00274866007239569	0.738827903763133	0.932161587903256		-0.000405650877489443	0.00237418468419427	-0.00140868865688131	0.864325909975604	0.975445572521607		-0.000515610354787487	0.00248441234707451	-0.00171109743815342	0.83557913298926	0.960678815024797		14715	CONTINUOUS	LINEAR	Physical activity	Additional exposures > Physical activity measurement > Acceleration averages
41200#W742	Operative procedures - main OPCS4: W74.2 Reconstruction of intra-articular ligament NEC	32633	0.00184473559427644	0.738957219588524	0.932161587903256		-0.0132306325280699	0.0396979984745353	-0.00184473559427644	0.738957219588524	0.932161587903256		0.00372499346599414	0.0406287614627321	0.00050737887510725	0.926973582443284	0.988056672539537		-0.00411092860122035	0.0423122664728842	-0.000537679932966887	0.922625697758664	0.982285947087119		32577/56(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#F068	Operative procedures - OPCS4: F06.8 Other specified other operations on lip	32633	0.0020864841629901	0.706244637156528	0.932298113776563		-0.0232167179979654	0.0771672803146974	-0.00166734280233197	0.763269537686508	0.939245569986453		-0.0295767410743808	0.078460107428212	-0.0020864841629901	0.706244637156528	0.932298113776563		-0.0245639540115054	0.0812676799489463	-0.00167492367996578	0.762225567137477	0.939265441563011		32619/14(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
20003#1140861832	Treatment/medication code: tranexamic acid	32633	0.00208043486254853	0.707056916322886	0.932298113776563		-0.000240817532779764	0.0352350909575838	-3.78263879928854e-05	0.994548114241754	0.998089490606361		0.0136838393040289	0.0364046015335081	0.00208043486254853	0.707056916322886	0.932298113776563		0.00841868648072279	0.0376627311682418	0.00123694282535849	0.823191383183141	0.957149036089584		32559/74(32633)	CAT-MUL	LOGISTIC-BINARY	Medications	UK Biobank Assessment Centre > Verbal interview > Medications
22601#62143372	Job coding: air hostess, air steward, air travel assistant, cabin/flight attendant, cabin crew, air purser, passenger services agent, check-in-staff	18195	0.00278393104070668	0.707287119679468	0.932298113776563		-0.00279702597301269	0.0608513092492671	-0.000340746560403088	0.963341824073389	0.994634646617943		0.0230374756805356	0.0613548719903264	0.00278393104070668	0.707287119679468	0.932298113776563		0.0109311235092873	0.064011379863496	0.00126602001808307	0.864410338428417	0.969575217173667		18171/24(18195)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
20003#1141146428	Treatment/medication code: fexofenadine	32633	0.00207614923951281	0.707632576925242	0.932298113776563		0.008925634787053	0.0302536726279992	0.00163321444578499	0.767974696681094	0.940788912906255		-0.0114506910515431	0.0305288162403414	-0.00207614923951281	0.707632576925242	0.932298113776563		-0.00437701841516176	0.0318099367145026	-0.000761703256847092	0.890560888588719	0.975448102888175		32540/93(32633)	CAT-MUL	LOGISTIC-BINARY	Medications	UK Biobank Assessment Centre > Verbal interview > Medications
5160	3mm regularity index (right)	7075	0.00444623984397811	0.708450823786971	0.932298113776563		2.97348934329472e-05	0.00339835992626104	0.000104052903719375	0.993017827822718	0.998089490606361		0.00129373274072016	0.00346020984040293	0.00444623984397811	0.708450823786971	0.932298113776563		0.000384177510262533	0.00359333066426974	0.00127142697898323	0.914845678036202	0.980508299611627		7075	CONTINUOUS	LINEAR	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction
41210#T874	Operative procedures - secondary OPCS4: T87.4 Excision or biopsy of mediastinal lymph node	32633	0.00206342517991151	0.709342702952647	0.932298113776563		0.00474979694379808	0.0441941326987295	0.000595069983237036	0.914397264004609	0.984844082203397		-0.0166322735741973	0.0446142369388054	-0.00206342517991151	0.709342702952647	0.932298113776563		-0.00901029077709721	0.0464678835895102	-0.0010735765549302	0.846229482111658	0.962194104573675		32591/42(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41210#Y819	Operative procedures - secondary OPCS4: Y81.9 Unspecified spinal anaesthetic	32633	0.00206238124782663	0.709483073604794	0.932298113776563		0.00662893040419376	0.0233151143656533	0.00157395858173247	0.776164348374273	0.944779821617181		-0.00887004078146872	0.023808095345689	-0.00206238124782663	0.709483073604794	0.932298113776563		-0.00259120970151599	0.0248747000139677	-0.00057665469402437	0.917036642980129	0.980508299611627		32466/167(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Y819	Operative procedures - OPCS4: Y81.9 Unspecified spinal anaesthetic	32633	0.00206238124782663	0.709483073604794	0.932298113776563		0.00662893040419376	0.0233151143656533	0.00157395858173247	0.776164348374273	0.944779821617181		-0.00887004078146872	0.023808095345689	-0.00206238124782663	0.709483073604794	0.932298113776563		-0.00259120970151599	0.0248747000139677	-0.00057665469402437	0.917036642980129	0.980508299611627		32466/167(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41210#Z989	Operative procedures - secondary OPCS4: Z98.9 Vein of lower limb NEC	32633	0.00205881887161783	0.709962157018846	0.932409073364755		0.0105383909020246	0.0672433767373906	0.000867630649482606	0.875458181167943	0.97378097409161		0.0253364264722411	0.0681059600443822	0.00205881887161783	0.709962157018846	0.932409073364755		0.0194200185079467	0.0707367352079947	0.0015199852747816	0.783645650483024	0.947410902109158		32615/18(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Z989	Operative procedures - OPCS4: Z98.9 Vein of lower limb NEC	32633	0.00205881887161783	0.709962157018846	0.932409073364755		0.0105383909020246	0.0672433767373906	0.000867630649482606	0.875458181167943	0.97378097409161		0.0253364264722411	0.0681059600443822	0.00205881887161783	0.709962157018846	0.932409073364755		0.0194200185079467	0.0707367352079947	0.0015199852747816	0.783645650483024	0.947410902109158		32615/18(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
